4|-1.87|1.987|3.921
4|-1.87|1.987|3.977
4|-1.87|1.987|4.033
4|-1.87|1.987|4.088
4|-1.87|1.987|4.144
4|-1.87|1.987|4.199
4|-1.87|1.987|4.255
4|-1.87|1.987|4.31
4|-1.87|1.987|4.366
4|-1.87|1.987|4.422
4|-1.87|1.987|4.477
4|-1.87|2.059|1.755
4|-1.87|2.059|1.81
4|-1.87|2.059|1.866
4|-1.87|2.059|1.921
4|-1.87|2.059|1.977
4|-1.87|2.059|2.032
4|-1.87|2.059|2.088
4|-1.87|2.059|2.143
4|-1.87|2.059|2.199
4|-1.87|2.059|2.255
4|-1.87|2.059|2.31
4|-1.87|2.059|2.366
4|-1.87|2.059|2.421
4|-1.87|2.059|2.477
4|-1.87|2.059|2.532
4|-1.87|2.059|2.588
4|-1.87|2.059|2.644
4|-1.87|2.059|2.699
4|-1.87|2.059|2.755
4|-1.87|2.059|2.81
4|-1.87|2.059|2.866
4|-1.87|2.059|2.921
4|-1.87|2.059|2.977
4|-1.87|2.059|3.032
4|-1.87|2.059|3.088
4|-1.87|2.059|3.144
4|-1.87|2.059|3.199
4|-1.87|2.059|3.255
4|-1.87|2.059|3.31
4|-1.87|2.059|3.366
4|-1.87|2.059|3.421
4|-1.87|2.059|3.477
4|-1.87|2.059|3.533
4|-1.87|2.059|3.588
4|-1.87|2.059|3.644
4|-1.87|2.059|3.699
4|-1.87|2.059|3.755
4|-1.87|2.059|3.81
4|-1.87|2.059|3.866
4|-1.87|2.059|3.921
4|-1.87|2.059|3.977
4|-1.87|2.059|4.033
4|-1.87|2.059|4.088
4|-1.87|2.059|4.144
4|-1.87|2.059|4.199
4|-1.87|2.059|4.255
4|-1.87|2.059|4.31
4|-1.87|2.059|4.366
4|-1.87|2.059|4.422
4|-1.87|2.059|4.477
4|-1.87|2.131|1.755
4|-1.87|2.131|1.81
4|-1.87|2.131|1.866
4|-1.87|2.131|1.921
4|-1.87|2.131|1.977
4|-1.87|2.131|2.032
4|-1.87|2.131|2.088
4|-1.87|2.131|2.143
4|-1.87|2.131|2.199
4|-1.87|2.131|2.255
4|-1.87|2.131|2.31
4|-1.87|2.131|2.366
4|-1.87|2.131|2.421
4|-1.87|2.131|2.477
4|-1.87|2.131|2.532
4|-1.87|2.131|2.588
4|-1.87|2.131|2.644
4|-1.87|2.131|2.699
4|-1.87|2.131|2.755
4|-1.87|2.131|2.81
4|-1.87|2.131|2.866
4|-1.87|2.131|2.921
4|-1.87|2.131|2.977
4|-1.87|2.131|3.032
4|-1.87|2.131|3.088
4|-1.87|2.131|3.144
4|-1.87|2.131|3.199
4|-1.87|2.131|3.255
4|-1.87|2.131|3.31
4|-1.87|2.131|3.366
4|-1.87|2.131|3.421
4|-1.87|2.131|3.477
4|-1.87|2.131|3.533
4|-1.87|2.131|3.588
4|-1.87|2.131|3.644
4|-1.87|2.131|3.699
4|-1.87|2.131|3.755
4|-1.87|2.131|3.81
4|-1.87|2.131|3.866
4|-1.87|2.131|3.921
4|-1.87|2.131|3.977
4|-1.87|2.131|4.033
4|-1.87|2.131|4.088
4|-1.87|2.131|4.144
4|-1.87|2.131|4.199
4|-1.87|2.131|4.255
4|-1.87|2.131|4.31
4|-1.87|2.131|4.366
4|-1.87|2.131|4.422
4|-1.87|2.131|4.477
4|-1.87|2.203|1.755
4|-1.87|2.203|1.81
4|-1.87|2.203|1.866
4|-1.87|2.203|1.921
4|-1.87|2.203|1.977
4|-1.87|2.203|2.032
4|-1.87|2.203|2.088
4|-1.87|2.203|2.143
4|-1.87|2.203|2.199
4|-1.87|2.203|2.255
4|-1.87|2.203|2.31
4|-1.87|2.203|2.366
4|-1.87|2.203|2.421
4|-1.87|2.203|2.477
4|-1.87|2.203|2.532
4|-1.87|2.203|2.588
4|-1.87|2.203|2.644
4|-1.87|2.203|2.699
4|-1.87|2.203|2.755
4|-1.87|2.203|2.81
4|-1.87|2.203|2.866
4|-1.87|2.203|2.921
4|-1.87|2.203|2.977
4|-1.87|2.203|3.032
4|-1.87|2.203|3.088
4|-1.87|2.203|3.144
4|-1.87|2.203|3.199
4|-1.87|2.203|3.255
4|-1.87|2.203|3.31
4|-1.87|2.203|3.366
4|-1.87|2.203|3.421
4|-1.87|2.203|3.477
